QSD DISCOVERY SPACE
 57.14286; 61.37230; 36.74418
 61.53846; 61.37230; 36.74418
 67.03297; 68.86913; 16.27907
 28.57143; 64.04066; 26.97674
 62.63736; 60.10165; 41.39534
 13.18681; 58.83100; 56.27906
 97.80219; 64.04066; 37.20930
 64.83516; 65.18425;  5.58140
 73.62637; 73.44346; 53.95349
 73.62637; 72.04575; 48.83721
 73.62637; 70.01271; 41.39535
 59.34066; 58.44981; 26.04651
 59.34066; 69.75858; 67.44186
 59.34066; 68.36086; 62.32557
 70.32967; 70.39390; 18.13953
 41.75824; 58.19568; 62.32558
 54.94505; 74.20585; 69.76743
 48.35165; 60.35578; 19.06977
 48.35165; 71.66455; 60.46512
 48.35165; 70.26683; 55.34883
 10.98901; 68.48793; 90.69767
 47.25275; 58.70394; 54.88372
 82.41758; 56.54383; 46.97674
 46.15385; 57.56035; 50.69767
 14.28571; 65.94663; 81.39535
 12.08791; 57.43329; 50.23256
 29.67033; 50.57179; 34.41860
 63.73626; 58.44981; 26.04651
 14.28571; 63.40533; 33.95349
 32.96703; 62.13469; 29.30233
  5.49451; 79.66962; 93.48837
  4.39560; 71.15629; 62.32558
 24.17583; 69.75858; 57.20930
 67.03297; 62.13469; 29.30233
 10.98901; 61.11817; 25.58140
 12.08791; 65.69250; 42.32558
 68.13187; 60.22871; 22.32558
 19.78022; 55.78145; 15.34884
 16.48352; 69.12325; 18.60465
 13.18681; 80.43202; 46.97675
 13.18681; 71.91868; 18.60465
 42.85714; 77.00127; 34.41861
 18.68132; 65.05718; 27.90697
 31.86813; 79.16138; 46.97675
 31.86813; 77.76366; 41.86046
 62.63736; 59.46633; 39.06977
 58.24176; 72.29987; 76.74418
 57.14286; 71.02922; 81.39534
 60.43956; 72.29987; 76.74418
 16.48352; 80.68615; 56.27906
  5.49451; 65.81957; 81.86047
 43.95604; 59.33926; 58.13954
 30.76923; 68.99619; 18.13953
 30.76923; 78.90724; 41.86046
 51.64835; 58.44981; 26.04651
 51.64835; 69.75858; 67.44186
 51.64835; 68.36086; 62.32557
 50.54945; 57.17916; 30.69767
 27.47253; 57.56036; 29.30232
 57.14286; 58.44981; 26.04651
 61.53846; 58.44981; 26.04651
 86.81319; 64.80305;  5.58140
 28.57143; 61.11817; 16.27907
 29.67033; 64.80305;  5.58140
 71.42857; 74.58704; 31.62790
  3.29670; 83.98984; 46.97675
  2.19780; 75.47649; 31.62790
 75.82417; 78.90724; 46.97675
 75.82417; 77.50953; 41.86046
 50.54945; 68.48794; 72.09303
 50.54945; 67.09021; 66.97674
 53.84615; 69.75858; 67.44186
 27.47253; 68.86913; 70.69768
 57.14286; 69.75858; 67.44186
 74.72527; 75.98476; 46.97675
 28.57143; 72.42693; 57.67442
 18.68132; 72.80814; 56.27907
 41.75824; 62.38882; 46.97675
 53.84615; 68.36086; 62.32557
 27.47253; 67.47141; 65.58139
 57.14286; 68.36086; 62.32557
 74.72527; 74.58704; 41.86046
 23.07692; 71.41042; 51.16278
 27.47253; 60.35578; 39.53488
  9.89011; 69.63152; 15.81395
 29.67033; 67.59847; 15.81395
 40.65934; 59.08514; 34.88372
 42.85714; 69.37738; 43.72093
 67.03297; 73.44345; 57.67442
 65.93407; 54.12961; 68.37209
 29.67033; 56.28971; 55.34883
 26.37363; 67.85261; 55.34883
 30.76923; 64.93011; 55.34883
 25.27472; 68.99619; 55.34883
 49.45055; 66.83608; 55.34883
 43.95604; 76.23888; 73.02325
 25.27472; 74.84117; 67.90697
 46.15385; 67.72554; 55.34883
 25.27472; 66.45490; 55.34883
 28.57143; 60.86404; 55.34883
 31.86813; 57.43329; 68.37209
 38.46154; 84.75223; 15.81395
 29.67033; 87.16645;  6.97674
 14.28571; 65.31132; 51.16279
 14.28571; 68.99619; 51.16279
 31.86813; 64.42186; 51.16279
 28.57143; 79.92376; 78.13953
 14.28571; 66.07369; 51.16279
 63.73626; 67.97967; 51.16279
 20.87912; 68.86913; 51.16279
 32.96703; 67.59848; 51.16279
 17.58242; 71.91868; 40.46511
 16.48352; 73.06226; 40.46511
 49.45055; 70.90216; 40.46511
 37.36264; 71.79162; 40.46511
 18.68132; 70.52097; 40.46511
 35.16484; 64.04066; 54.41860
 32.96703; 65.18425; 54.41860
 47.25275; 66.32783; 54.41860
 27.47253; 68.10673; 54.41860
 27.47253; 67.85261; 54.41860
 46.15385; 76.49301; 72.09303
 48.35165; 67.97967; 54.41860
 52.74725; 76.87421; 25.58139
 18.68132; 84.37103; 43.25582
 69.23077; 67.21728; 45.11628
 71.42857; 72.29987; 26.51162
 28.57143; 90.47014; 39.53488
 26.37363; 60.22871; 69.76744
 24.17583; 65.05718; 69.76744
 42.85714; 72.29987; 87.44186
 24.17583; 70.90216; 82.32558
 45.05495; 63.78653; 69.76744
 24.17583; 62.51588; 69.76744
 15.38461; 52.73190; 68.37209
 32.96703; 54.00254; 63.72093
 24.17583; 53.87547; 64.18604
 18.68132; 76.23888; 73.02325
  5.49451; 74.84117; 67.90697
 25.27472; 72.80814; 60.46512
 69.23077; 64.16773; 55.34883
 41.75824; 65.81957; 52.09302
 49.45055; 67.72554; 52.09302
 36.26374; 68.74206; 52.09302
 54.94505; 77.12834; 69.76745
 36.26374; 75.73062; 64.65116
 43.95604; 66.45490; 49.76744
 49.45055; 68.36086; 49.76744
 38.46154; 69.37738; 49.76744
 57.14286; 77.76366; 67.44186
 38.46154; 76.36595; 62.32557
 38.46154; 65.81957; 52.09302
 32.96703; 69.88564; 52.09302
 49.45055; 67.72554; 52.09302
  7.69231; 75.34943; 27.90698
 34.06593; 67.21728; 42.79069
 17.58242; 74.71410; 27.90698
 37.36264; 65.31132; 49.76744
 36.26374; 64.04066; 54.41860
 53.84615; 76.23888; 27.90698
 20.87912; 75.34943; 27.90698
 19.78022; 75.09530; 27.90698
 72.52747; 71.66455; 27.90698
 15.38461; 60.60991; 68.37209
 16.48352; 76.87421; 26.51162
  7.69231; 64.80305; 53.02325
 39.56044; 65.18425; 54.41860
 49.45055; 67.09021; 54.41860
 52.74725; 76.49301; 72.09303
 34.06593; 75.09530; 66.97674
 15.38461; 64.29480; 68.37209
  2.19780; 86.40407; 25.58139
  6.59341; 68.48794; 53.02325
 21.97802; 84.37103; 18.13954
  3.29670; 72.42694; 38.60464
 42.85714; 75.47649; 25.11628
 67.03297; 62.13469; 64.18604
 48.35165; 73.18933; 25.11628
 46.15385; 77.00127; 25.11628
 42.85714; 75.85769; 25.11628
 45.05495; 73.57052; 25.11628
 51.64835; 74.20585; 36.27907
 70.32967; 81.44854; 53.95349
 42.85714; 66.45490; 49.76744
 49.45055; 68.36086; 49.76744
 37.36264; 69.37738; 49.76744
 56.04396; 77.76366; 67.44186
 37.36264; 76.36595; 62.32557
 17.58242; 75.98476; 29.76744
 49.45055; 73.82465; 29.76744
 36.26374; 83.22745; 47.44186
 29.67033; 65.43837; 68.37209
 64.83516; 63.27827; 68.37209
 18.68132; 72.68107; 86.04652
 16.48352; 71.28335; 80.93023
 34.06593; 62.89708; 68.37209
 15.38461; 57.30623; 68.37209
 31.86813; 68.36086; 42.79069
 47.25275; 69.50445; 42.79069
 26.37363; 71.28335; 42.79069
 26.37363; 71.02923; 42.79069
 45.05495; 79.66963; 60.46512
 47.25275; 71.15629; 42.79069
 32.96703; 56.92503; 63.72092
 32.96703; 66.20077; 63.72093
 32.96703; 62.64295; 63.72093
 47.25275; 66.45490; 49.76744
 49.45055; 68.36086; 49.76744
 41.75824; 76.36595; 62.32557
 72.52747; 69.75858; 44.65117
 15.38461; 75.85769; 23.72093
 24.17583; 62.51588; 64.18604
 24.17583; 73.82465; 81.86047
 25.27472; 72.42693; 76.74419
 42.85714; 64.04066; 64.18604
 14.28571; 77.00127; 23.72093
 43.95604; 79.28844; 15.34883
 35.16484; 66.45490; 49.76744
 47.25275; 67.59848; 49.76744
 29.67033; 70.52097; 49.76744
 29.67033; 69.37738; 49.76744
 48.35165; 77.76366; 67.44186
 29.67033; 76.36595; 62.32557
 34.06593; 65.18424; 54.41860
 51.64835; 77.38246; 23.72093
 18.68132; 84.87929; 41.39535
 13.18681; 70.26683; 35.81395
 37.36264; 66.45489; 49.76744
 10.98901; 65.56544; 53.02325
 40.65934; 66.45489; 49.76744
 45.05495; 66.45489; 49.76744
